Orthogroup	Species Tree Node	Gene Tree Node	Support	Type	Genes 1	Genes 2
OG0002313	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004648-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_004648-T2
OG0002315	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004652-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_004652-T2
OG0002317	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004660-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004660-T1
OG0002318	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006227-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_006226-T1
OG0002319	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004675-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004675-T1
OG0002320	gzMorAlpi1.cds-transcripts	n1	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_005634-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_003519-T1
OG0002323	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004710-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_004710-T2
OG0002324	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004726-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004726-T1
OG0002325	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004738-T2, ggMorZona1_cds-transcripts_GGMOZO1EN_004738-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_004738-T3
OG0002325	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004738-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004738-T1
OG0002326	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004753-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_012051-T1
OG0002331	gzPodHuml1.cds-transcripts	n2	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_003569-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_000754-T1
OG0002333	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004793-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004793-T1
OG0002342	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004855-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004855-T1
OG0002347	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004876-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_004876-T2
OG0002349	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004885-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004885-T3, ggMorZona1_cds-transcripts_GGMOZO1EN_004885-T1
OG0002349	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004885-T3	ggMorZona1_cds-transcripts_GGMOZO1EN_004885-T1
OG0002350	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005913-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_005914-T1
OG0002355	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004909-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004909-T1
OG0002356	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004912-T3, ggMorZona1_cds-transcripts_GGMOZO1EN_004912-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004912-T1
OG0002356	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004912-T3	ggMorZona1_cds-transcripts_GGMOZO1EN_004912-T2
OG0002357	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004913-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_004913-T2
OG0002363	N6	n0	1.0	Non-Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004966-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_005833-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_004965-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_005834-T1
OG0002364	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004969-T3	ggMorZona1_cds-transcripts_GGMOZO1EN_004969-T2, ggMorZona1_cds-transcripts_GGMOZO1EN_004969-T1
OG0002364	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004969-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004969-T1
OG0002366	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004980-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004980-T1
OG0002367	gzPodHuml1.cds-transcripts	n2	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_001165-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_001810-T1
OG0002368	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004998-T3	ggMorZona1_cds-transcripts_GGMOZO1EN_004998-T2, ggMorZona1_cds-transcripts_GGMOZO1EN_004998-T1
OG0002368	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_004998-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_004998-T1
OG0002374	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005749-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_005749-T1
OG0002374	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005046-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005046-T2
OG0002375	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005740-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_005737-T1
OG0002378	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005063-T2, ggMorZona1_cds-transcripts_GGMOZO1EN_005063-T3	ggMorZona1_cds-transcripts_GGMOZO1EN_005063-T1
OG0002378	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005063-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005063-T3
OG0002385	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005667-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_005667-T1
OG0002385	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005126-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005126-T1
OG0002386	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005132-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005132-T1
OG0002386	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005662-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_005662-T1
OG0002389	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005184-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005184-T1
OG0002389	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_004886-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_004886-T1
OG0002391	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005206-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005206-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_005206-T3
OG0002391	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005206-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005206-T3
OG0002393	gzPodHuml1.cds-transcripts	n2	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_003336-T2	gzPodHuml1_cds-transcripts_GZPOHU1EN_003336-T1
OG0002394	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_004931-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_004934-T1
OG0002395	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005235-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005235-T2, ggMorZona1_cds-transcripts_GGMOZO1EN_005235-T3
OG0002395	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005235-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005235-T3
OG0002397	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005275-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005275-T1
OG0002397	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_004977-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_004977-T2
OG0002399	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_004992-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_004992-T1
OG0002405	gzMorAlpi1.cds-transcripts	n1	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_000179-T2	gzMorAlpi1_cds-transcripts_GZMOAL1EN_000179-T1
OG0002408	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005353-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005353-T2
OG0002408	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005053-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_005053-T2
OG0002410	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005075-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_005068-T1
OG0002410	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005376-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005369-T1
OG0002412	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005382-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005382-T2
OG0002416	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005398-T3	ggMorZona1_cds-transcripts_GGMOZO1EN_005398-T2, ggMorZona1_cds-transcripts_GGMOZO1EN_005398-T1
OG0002416	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005398-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005398-T1
OG0002423	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005436-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005436-T1
OG0002424	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005144-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_005144-T1
OG0002425	gzPodHuml1.cds-transcripts	n1	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_003067-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_013566-T1
OG0002427	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005156-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_005156-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_005156-T3
OG0002427	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005156-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_005156-T2
OG0002431	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005512-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005512-T2
OG0002434	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005536-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_005536-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005536-T3
OG0002434	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005536-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005536-T2
OG0002437	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005585-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005585-T1
OG0002438	gzPodHuml1.cds-transcripts	n2	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_002959-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_002959-T2
OG0002439	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005602-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005603-T1
OG0002444	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005646-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005646-T2, ggMorZona1_cds-transcripts_GGMOZO1EN_005646-T3
OG0002444	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005646-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005646-T3
OG0002447	gzPodHuml1.cds-transcripts	n1	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_008681-T2	gzPodHuml1_cds-transcripts_GZPOHU1EN_008681-T1
OG0002452	gzMorAlpi1.cds-transcripts	n2	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_004477-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_000508-T1
OG0002455	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005725-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005725-T2
OG0002455	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005429-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_005429-T1
OG0002456	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005432-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_005432-T2
OG0002456	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005727-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005727-T2
OG0002457	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005736-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005735-T1
OG0002457	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005441-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_005441-T2
OG0002458	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005449-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_005449-T2
OG0002458	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005743-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005743-T1
OG0002459	N6	n0	1.0	Non-Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005746-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_005452-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_005452-T2, ggMorZona1_cds-transcripts_GGMOZO1EN_005746-T2
OG0002460	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005756-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005757-T1
OG0002463	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005789-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005789-T2
OG0002468	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005844-T3, ggMorZona1_cds-transcripts_GGMOZO1EN_005844-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005844-T1
OG0002468	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005844-T3	ggMorZona1_cds-transcripts_GGMOZO1EN_005844-T2
OG0002469	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005854-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005854-T2
OG0002469	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005564-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_005564-T2
OG0002470	gzPodHuml1.cds-transcripts	n1	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_008439-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_008439-T2
OG0002476	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_005604-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_005604-T2
OG0002476	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005889-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005889-T2
OG0002477	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005896-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_005896-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_012693-T1
OG0002477	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005896-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_005896-T2
OG0002478	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006343-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_006343-T2
OG0002478	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005897-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_012694-T1
OG0002479	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006345-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_006345-T2
OG0002479	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005899-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005899-T1
OG0002481	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006360-T2, gzLinHyal1_cds-transcripts_GZLIHY1EN_006360-T3	gzLinHyal1_cds-transcripts_GZLIHY1EN_006360-T1
OG0002481	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006360-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_006360-T3
OG0002483	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_005955-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_005955-T1
OG0002483	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006397-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_006397-T1
OG0002486	gzMorAlpi1.cds-transcripts	n1	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_006193-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_006193-T2
OG0002489	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006031-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_006031-T2
OG0002489	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006481-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_006481-T2
OG0002498	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006091-T3	ggMorZona1_cds-transcripts_GGMOZO1EN_006091-T2, ggMorZona1_cds-transcripts_GGMOZO1EN_006091-T1
OG0002498	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006091-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_006091-T1
OG0002501	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006118-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_006118-T2
OG0002502	gzMorAlpi1.cds-transcripts	n2	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_005972-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_005972-T2
OG0002503	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006135-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_006135-T2
OG0002507	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006175-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_006175-T2
OG0002507	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006635-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_006635-T1
OG0002508	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006177-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_006177-T1
OG0002509	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006180-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_006180-T2
OG0002509	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006640-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_006640-T1
OG0002515	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006254-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_006254-T1
OG0002516	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006256-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_006256-T1
OG0002517	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006263-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_006263-T1
OG0002522	ggMorZona1.cds-transcripts	n0	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006295-T5	ggMorZona1_cds-transcripts_GGMOZO1EN_006295-T2, ggMorZona1_cds-transcripts_GGMOZO1EN_006295-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_006295-T4
OG0002522	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006295-T2, ggMorZona1_cds-transcripts_GGMOZO1EN_006295-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_006295-T4
OG0002522	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006295-T2	ggMorZona1_cds-transcripts_GGMOZO1EN_006295-T1
OG0002523	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006756-T2, gzLinHyal1_cds-transcripts_GZLIHY1EN_006756-T3	gzLinHyal1_cds-transcripts_GZLIHY1EN_006756-T1
OG0002523	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006756-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_006756-T3
OG0002526	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006314-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_006314-T2
OG0002527	gzPodHuml1.cds-transcripts	n1	1.0	Terminal	gzPodHuml1_cds-transcripts_GZPOHU1EN_003659-T1	gzPodHuml1_cds-transcripts_GZPOHU1EN_003741-T1
OG0002536	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006886-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_006886-T3, gzLinHyal1_cds-transcripts_GZLIHY1EN_006886-T2
OG0002536	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006886-T3	gzLinHyal1_cds-transcripts_GZLIHY1EN_006886-T2
OG0002538	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006904-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_006904-T1, gzLinHyal1_cds-transcripts_GZLIHY1EN_006904-T3
OG0002538	gzLinHyal1.cds-transcripts	n2	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_006904-T1	gzLinHyal1_cds-transcripts_GZLIHY1EN_006904-T3
OG0002541	ggMorZona1.cds-transcripts	n1	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006498-T3	ggMorZona1_cds-transcripts_GGMOZO1EN_006498-T1, ggMorZona1_cds-transcripts_GGMOZO1EN_006498-T2
OG0002541	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006498-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_006498-T2
OG0002544	gzLinHyal1.cds-transcripts	n1	1.0	Terminal	gzLinHyal1_cds-transcripts_GZLIHY1EN_007017-T2	gzLinHyal1_cds-transcripts_GZLIHY1EN_007017-T1
OG0002544	ggMorZona1.cds-transcripts	n2	1.0	Terminal	ggMorZona1_cds-transcripts_GGMOZO1EN_006558-T1	ggMorZona1_cds-transcripts_GGMOZO1EN_006558-T2
OG0002546	gzMorAlpi1.cds-transcripts	n2	1.0	Terminal	gzMorAlpi1_cds-transcripts_GZMOAL1EN_005687-T1	gzMorAlpi1_cds-transcripts_GZMOAL1EN_005687-T2
